city,date,temp,humidity,wind,target
Hyderabad,2025-03-11,18.8,41,14.9,19.9
Hyderabad,2025-03-12,37.0,75,2.8,38.1
Hyderabad,2025-03-13,23.7,62,12.5,25.5
Hyderabad,2025-03-14,37.3,77,14.9,40.3
Hyderabad,2025-03-15,34.2,34,11.4,32.4
Hyderabad,2025-03-16,44.2,75,14.5,45.0
Hyderabad,2025-03-17,40.3,37,11.7,42.8
Hyderabad,2025-03-18,33.4,82,4.9,32.2
Hyderabad,2025-03-19,43.9,48,8.8,45.0
Hyderabad,2025-03-20,38.8,42,10.1,41.3
Hyderabad,2025-03-21,37.6,82,13.6,36.9
Hyderabad,2025-03-22,17.7,31,3.4,16.2
Hyderabad,2025-03-23,42.3,37,5.0,45.0
Hyderabad,2025-03-24,27.3,63,13.4,30.1
Hyderabad,2025-03-25,44.6,68,11.4,44.0
Hyderabad,2025-03-26,44.8,57,8.7,45.0
Hyderabad,2025-03-27,22.8,37,13.9,24.5
Hyderabad,2025-03-28,33.8,65,7.7,35.5
Hyderabad,2025-03-29,24.2,89,8.0,24.0
Hyderabad,2025-03-30,33.9,61,7.4,34.6
Hyderabad,2025-03-31,23.8,66,14.0,25.9
Hyderabad,2025-04-01,30.5,42,2.6,27.8
Hyderabad,2025-04-02,28.0,88,9.4,30.9
Hyderabad,2025-04-03,35.4,74,6.7,33.7
Hyderabad,2025-04-04,42.1,34,6.8,44.6
Hyderabad,2025-04-05,34.3,56,13.4,33.6
Hyderabad,2025-04-06,38.2,51,12.7,38.7
Hyderabad,2025-04-07,24.2,63,11.6,26.6
Hyderabad,2025-04-08,35.7,35,12.4,34.1
Hyderabad,2025-04-09,42.1,59,7.9,40.8
Hyderabad,2025-04-10,39.7,68,8.9,39.2
Hyderabad,2025-04-11,39.7,66,12.3,41.5
Hyderabad,2025-04-12,44.4,77,6.4,43.5
Hyderabad,2025-04-13,36.9,49,14.4,37.6
Hyderabad,2025-04-14,34.8,79,2.5,33.7
Hyderabad,2025-04-15,42.9,30,13.3,44.9
Hyderabad,2025-04-16,26.7,78,13.6,26.1
Hyderabad,2025-04-17,28.9,85,13.7,30.6
Hyderabad,2025-04-18,35.3,89,5.1,36.5
Hyderabad,2025-04-19,41.5,35,14.7,38.9
Hyderabad,2025-04-20,30.0,32,2.4,30.7
Hyderabad,2025-04-21,20.5,77,10.1,21.7
Hyderabad,2025-04-22,19.8,86,10.8,22.7
Hyderabad,2025-04-23,19.0,36,4.1,16.5
Hyderabad,2025-04-24,31.4,58,13.5,33.0
Hyderabad,2025-04-25,33.6,87,5.7,31.1
Hyderabad,2025-04-26,36.7,90,14.6,36.5
Hyderabad,2025-04-27,22.3,88,7.4,24.8
Hyderabad,2025-04-28,28.9,38,6.7,27.1
Hyderabad,2025-04-29,23.6,82,5.9,21.6
Hyderabad,2025-04-30,16.1,30,3.5,16.8
Hyderabad,2025-05-01,16.4,35,7.5,17.2
Hyderabad,2025-05-02,39.4,41,13.8,42.4
Hyderabad,2025-05-03,30.1,59,5.0,30.5
Hyderabad,2025-05-04,28.9,70,11.8,26.5
Hyderabad,2025-05-05,30.1,72,14.1,29.4
Hyderabad,2025-05-06,35.9,46,4.0,35.8
Hyderabad,2025-05-07,35.6,47,4.1,37.5
Hyderabad,2025-05-08,26.7,89,14.7,28.7
Hyderabad,2025-05-09,21.0,52,11.3,23.6
Hyderabad,2025-05-10,20.7,42,10.8,18.4
Hyderabad,2025-05-11,40.2,62,5.7,43.2
Hyderabad,2025-05-12,30.9,85,7.4,28.2
Hyderabad,2025-05-13,31.3,65,7.6,31.8
Hyderabad,2025-05-14,41.8,63,7.8,40.1
Hyderabad,2025-05-15,41.2,34,13.4,40.0
Hyderabad,2025-05-16,16.5,64,9.1,15.0
Hyderabad,2025-05-17,21.2,53,10.6,23.4
Hyderabad,2025-05-18,31.0,68,10.1,32.7
Hyderabad,2025-05-19,20.3,42,5.2,21.3
Hyderabad,2025-05-20,34.3,52,8.2,32.3
Hyderabad,2025-05-21,27.7,67,2.3,25.8
Hyderabad,2025-05-22,34.1,75,5.9,32.0
Hyderabad,2025-05-23,43.8,78,13.5,45.0
Hyderabad,2025-05-24,25.3,37,12.5,24.1
Hyderabad,2025-05-25,26.8,84,7.1,24.9
Hyderabad,2025-05-26,43.3,90,11.3,41.9
Hyderabad,2025-05-27,17.9,58,14.9,16.8
Hyderabad,2025-05-28,21.3,46,7.6,20.4
Hyderabad,2025-05-29,20.3,87,3.3,17.7
Hyderabad,2025-05-30,26.9,45,4.7,29.6
Hyderabad,2025-05-31,24.9,30,7.6,22.3
Hyderabad,2025-06-01,26.1,43,12.1,25.5
Hyderabad,2025-06-02,29.6,66,9.2,31.5
Hyderabad,2025-06-03,20.6,82,11.4,20.0
Hyderabad,2025-06-04,18.0,87,2.6,17.8
Hyderabad,2025-06-05,17.9,52,10.8,19.3
Hyderabad,2025-06-06,42.5,50,6.2,43.8
Hyderabad,2025-06-07,29.1,89,4.4,28.9
Hyderabad,2025-06-08,41.6,33,11.2,41.3
Hyderabad,2025-06-09,35.1,37,3.6,32.5
Hyderabad,2025-06-10,21.2,80,14.7,24.1
Hyderabad,2025-06-11,21.1,62,7.5,22.9
Hyderabad,2025-06-12,38.9,42,4.7,37.3
Hyderabad,2025-06-13,39.3,80,8.5,36.9
Hyderabad,2025-06-14,30.8,82,3.3,31.9
Hyderabad,2025-06-15,30.8,52,4.2,29.2
Hyderabad,2025-06-16,37.7,37,5.6,34.9
Hyderabad,2025-06-17,20.5,65,5.5,20.7
Hyderabad,2025-06-18,17.0,69,11.2,18.7
Hyderabad,2025-06-19,40.7,64,14.5,38.2
Hyderabad,2025-06-20,31.5,89,10.6,31.1
Hyderabad,2025-06-21,22.5,60,3.3,23.6
Hyderabad,2025-06-22,41.0,71,5.0,43.3
Hyderabad,2025-06-23,38.6,71,14.7,40.9
Hyderabad,2025-06-24,17.8,42,13.4,20.6
Hyderabad,2025-06-25,19.5,89,13.9,19.9
Hyderabad,2025-06-26,39.3,85,4.2,37.3
Hyderabad,2025-06-27,31.1,50,10.9,28.5
Hyderabad,2025-06-28,32.3,45,8.1,29.9
Pune,2024-06-28,38.6,48,10.3,35.6
Pune,2024-06-29,40.0,78,14.6,40.2
Pune,2024-06-30,37.7,86,4.3,36.7
Pune,2024-07-01,33.4,34,12.4,31.6
Pune,2024-07-02,30.9,43,12.7,33.0
Pune,2024-07-03,20.0,70,10.9,18.6
Pune,2024-07-04,37.8,43,12.2,35.9
Pune,2024-07-05,44.8,61,11.0,44.0
Pune,2024-07-06,30.1,36,2.8,32.9
Pune,2024-07-07,38.0,82,10.4,38.1
Pune,2024-07-08,37.6,38,8.0,36.5
Pune,2024-07-09,21.1,65,6.0,20.3
Pune,2024-07-10,19.5,64,10.1,21.9
Pune,2024-07-11,19.8,87,5.8,20.2
Pune,2024-07-12,29.0,47,9.4,30.5
Pune,2024-07-13,20.9,90,10.8,23.6
Pune,2024-07-14,26.3,77,6.3,26.5
Pune,2024-07-15,18.1,82,6.9,15.4
Pune,2024-07-16,41.4,77,11.0,44.0
Pune,2024-07-17,17.4,69,5.3,17.5
Pune,2024-07-18,38.5,72,2.5,37.7
Pune,2024-07-19,25.1,53,11.6,24.8
Pune,2024-07-20,40.1,64,9.9,42.2
Pune,2024-07-21,43.3,78,12.2,45.0
Pune,2024-07-22,23.6,65,14.9,25.6
Pune,2024-07-23,38.6,66,13.5,39.9
Pune,2024-07-24,35.0,88,13.8,35.3
Pune,2024-07-25,20.8,64,11.8,18.9
Pune,2024-07-26,23.9,67,13.9,21.8
Pune,2024-07-27,16.7,79,4.3,17.1
Pune,2024-07-28,42.4,65,15.0,44.2
Pune,2024-07-29,35.1,50,12.7,37.1
Pune,2024-07-30,42.1,51,6.5,44.3
Pune,2024-07-31,29.5,33,9.2,26.9
Pune,2024-08-01,36.6,40,3.7,37.8
Pune,2024-08-02,29.5,70,6.6,27.7
Pune,2024-08-03,29.3,76,2.4,27.5
Pune,2024-08-04,41.7,86,6.9,42.9
Pune,2024-08-05,43.7,75,6.7,45.0
Pune,2024-08-06,31.5,68,8.7,31.9
Pune,2024-08-07,32.4,68,9.3,30.5
Pune,2024-08-08,38.6,39,5.8,38.6
Pune,2024-08-09,24.6,52,11.1,23.9
Pune,2024-08-10,34.8,37,10.5,37.3
Pune,2024-08-11,34.6,69,7.9,35.1
Pune,2024-08-12,38.1,60,4.8,38.7
Pune,2024-08-13,43.1,49,13.6,40.7
Pune,2024-08-14,43.2,61,4.4,43.1
Pune,2024-08-15,33.3,74,2.3,32.8
Pune,2024-08-16,18.1,73,12.2,20.7
Pune,2024-08-17,21.9,59,7.8,23.5
Pune,2024-08-18,22.3,80,14.5,21.0
Pune,2024-08-19,30.6,59,5.0,32.9
Pune,2024-08-20,40.9,35,8.6,38.3
Pune,2024-08-21,22.1,53,13.2,20.1
Pune,2024-08-22,36.5,82,11.9,34.9
Pune,2024-08-23,30.0,76,3.2,30.2
Pune,2024-08-24,42.3,75,10.7,42.6
Pune,2024-08-25,36.2,66,13.8,38.0
Pune,2024-08-26,31.1,65,2.5,28.8
Pune,2024-08-27,28.4,38,10.9,31.1
Pune,2024-08-28,33.2,62,10.3,31.0
Pune,2024-08-29,40.8,63,7.9,38.0
Pune,2024-08-30,21.7,50,4.2,19.0
Pune,2024-08-31,34.6,64,4.6,35.8
Pune,2024-09-01,39.1,83,7.9,40.9
Pune,2024-09-02,41.7,50,11.9,41.0
Pune,2024-09-03,41.3,55,12.8,40.6
Pune,2024-09-04,27.1,61,8.0,24.2
Pune,2024-09-05,29.2,83,14.6,28.0
Pune,2024-09-06,23.5,56,10.3,25.8
Pune,2024-09-07,33.4,73,3.9,33.3
Pune,2024-09-08,21.1,65,6.2,19.6
Pune,2024-09-09,39.2,43,12.5,41.2
Pune,2024-09-10,38.1,72,5.2,35.2
Pune,2024-09-11,33.8,56,2.4,32.6
Pune,2024-09-12,29.5,59,9.4,28.5
Pune,2024-09-13,24.9,46,11.1,22.9
Pune,2024-09-14,36.8,40,11.6,37.5
Pune,2024-09-15,26.3,38,3.3,28.3
Pune,2024-09-16,23.9,53,8.0,22.0
Pune,2024-09-17,44.1,57,5.1,42.3
Pune,2024-09-18,24.8,85,14.1,21.9
Pune,2024-09-19,22.8,39,8.6,22.9
Pune,2024-09-20,34.8,63,14.3,37.4
Pune,2024-09-21,23.8,82,8.1,23.2
Pune,2024-09-22,27.2,86,8.3,26.6
Pune,2024-09-23,27.9,43,11.1,26.6
Pune,2024-09-24,23.5,74,2.5,26.2
Pune,2024-09-25,21.0,39,4.9,18.2
Pune,2024-09-26,43.0,88,5.2,40.0
Pune,2024-09-27,22.5,43,4.9,25.3
Pune,2024-09-28,41.0,86,9.5,38.8
Pune,2024-09-29,34.2,56,9.3,33.6
Pune,2024-09-30,39.1,49,10.8,41.5
Pune,2024-10-01,15.5,60,5.0,15.0
Pune,2024-10-02,23.2,38,5.5,25.7
Pune,2024-10-03,39.1,66,2.5,36.7
Pune,2024-10-04,22.5,70,3.6,22.7
Pune,2024-10-05,31.7,35,6.5,34.1
Pune,2024-10-06,26.3,30,9.1,26.2
Pune,2024-10-07,38.2,64,5.9,36.5
Pune,2024-10-08,20.1,69,13.0,17.7
Pune,2024-10-09,27.1,32,13.2,27.0
Pune,2024-10-10,19.5,89,14.7,21.0
Pune,2024-10-11,30.9,89,8.4,33.5
Pune,2024-10-12,38.3,51,8.6,41.2
Pune,2024-10-13,15.5,59,2.2,17.9
Pune,2024-10-14,41.5,74,11.9,42.7
Pune,2024-10-15,18.4,50,7.0,15.6
Pune,2024-10-16,20.8,89,4.1,18.5
Pune,2024-10-17,23.5,63,4.4,21.4
Pune,2024-10-18,34.3,79,14.6,33.9
Pune,2024-10-19,18.1,64,13.6,19.6
Pune,2024-10-20,40.5,53,10.5,43.0
Pune,2024-10-21,20.7,56,2.2,21.8
Pune,2024-10-22,17.5,41,7.4,19.0
Pune,2024-10-23,16.3,79,9.0,17.1
Pune,2024-10-24,44.0,46,3.7,42.1
Pune,2024-10-25,41.6,65,2.5,38.6
Pune,2024-10-26,28.6,53,14.4,26.2
Pune,2024-10-27,32.3,60,3.2,33.7
Pune,2024-10-28,18.5,79,8.5,16.2
Pune,2024-10-29,36.3,34,13.9,37.6
Pune,2024-10-30,20.6,72,9.3,18.8
Pune,2024-10-31,37.4,63,12.8,39.0
Pune,2024-11-01,25.3,67,9.6,24.1
Pune,2024-11-02,30.6,77,10.6,31.9
Pune,2024-11-03,19.8,67,3.1,21.6
Pune,2024-11-04,15.3,71,8.8,16.9
Pune,2024-11-05,38.2,67,7.8,39.8
Pune,2024-11-06,40.7,63,10.8,38.0
Pune,2024-11-07,31.1,83,8.9,28.2
Pune,2024-11-08,31.6,67,6.8,30.4
Pune,2024-11-09,36.5,82,4.4,34.9
Pune,2024-11-10,19.9,75,5.4,20.3
Pune,2024-11-11,22.1,88,12.6,19.3
Pune,2024-11-12,30.3,89,2.1,29.5
Pune,2024-11-13,28.9,31,3.1,31.9
Pune,2024-11-14,29.5,38,13.5,28.7
Pune,2024-11-15,35.7,49,5.2,34.4
Pune,2024-11-16,33.6,33,9.9,36.5
Pune,2024-11-17,31.1,58,7.0,32.3
Pune,2024-11-18,21.0,33,4.9,23.1
Pune,2024-11-19,24.8,82,13.5,26.4
Pune,2024-11-20,28.2,53,4.9,27.9
Pune,2024-11-21,15.4,33,5.8,15.0
Pune,2024-11-22,38.3,60,4.5,40.0
Pune,2024-11-23,21.3,39,3.8,19.7
Pune,2024-11-24,35.5,44,10.8,36.4
Pune,2024-11-25,26.3,74,10.1,29.0
Pune,2024-11-26,37.0,65,6.9,39.2
Pune,2024-11-27,24.5,63,5.3,27.2
Pune,2024-11-28,30.5,30,5.8,27.7
Pune,2024-11-29,38.0,57,8.5,39.3
Pune,2024-11-30,24.7,81,5.1,22.1
Pune,2024-12-01,24.5,48,14.7,23.0
Pune,2024-12-02,26.5,56,11.9,28.2
Pune,2024-12-03,33.6,36,5.0,36.2
Pune,2024-12-04,18.3,58,14.1,16.8
Pune,2024-12-05,44.4,53,5.8,43.0
Pune,2024-12-06,27.1,81,4.9,26.6
Pune,2024-12-07,36.0,88,9.9,36.8
Pune,2024-12-08,45.0,56,12.6,45.0
Pune,2024-12-09,22.0,60,8.8,20.0
Pune,2024-12-10,35.6,70,8.7,35.0
Pune,2024-12-11,22.6,80,11.8,23.7
Pune,2024-12-12,16.9,60,7.0,18.3
Pune,2024-12-13,17.2,88,5.2,15.0
Pune,2024-12-14,43.6,78,13.7,43.6
Pune,2024-12-15,27.8,88,4.8,30.1
Pune,2024-12-16,23.7,73,3.0,21.8
Pune,2024-12-17,26.5,47,8.4,27.6
Pune,2024-12-18,24.8,90,5.0,24.9
Pune,2024-12-19,28.1,33,3.4,29.1
Pune,2024-12-20,35.0,58,2.1,34.9
Pune,2024-12-21,36.1,61,5.5,39.1
Pune,2024-12-22,41.8,76,4.8,44.0
Pune,2024-12-23,19.0,79,2.9,19.8
Pune,2024-12-24,30.3,77,11.9,27.8
Pune,2024-12-25,18.7,67,10.6,16.7
Pune,2024-12-26,37.3,74,2.5,39.0
Pune,2024-12-27,29.9,80,4.8,31.8
Pune,2024-12-28,38.5,62,2.3,40.7
Pune,2024-12-29,34.6,36,6.5,33.2
Pune,2024-12-30,17.1,40,10.7,16.8
Pune,2024-12-31,43.4,30,14.7,40.5
Pune,2025-01-01,32.8,44,5.2,30.3
Pune,2025-01-02,42.6,53,8.3,40.0
Pune,2025-01-03,44.8,84,4.8,45.0
Pune,2025-01-04,21.8,52,2.4,21.1
Pune,2025-01-05,24.5,34,14.5,26.8
Pune,2025-01-06,44.3,36,4.3,45.0
Pune,2025-01-07,20.3,86,10.0,21.2
Pune,2025-01-08,18.0,30,14.5,18.7
Pune,2025-01-09,27.7,76,8.9,29.2
Pune,2025-01-10,18.9,52,12.7,20.5
Pune,2025-01-11,28.3,38,8.3,29.1
Pune,2025-01-12,41.2,66,10.5,40.0
Pune,2025-01-13,44.2,49,5.8,43.7
Pune,2025-01-14,20.9,50,8.8,23.2
Pune,2025-01-15,30.4,64,9.1,30.6
Pune,2025-01-16,32.0,66,14.7,30.8
Pune,2025-01-17,37.7,86,8.4,40.1
Pune,2025-01-18,38.2,67,11.5,40.0
Pune,2025-01-19,35.7,53,10.4,32.7
Pune,2025-01-20,44.8,48,5.1,43.4
Pune,2025-01-21,17.2,83,4.8,19.9
Pune,2025-01-22,30.1,45,12.9,28.9
Pune,2025-01-23,17.2,51,6.1,15.7
Pune,2025-01-24,31.6,46,8.2,30.0
Pune,2025-01-25,43.4,72,2.1,45.0
Pune,2025-01-26,27.5,39,3.9,28.1
Pune,2025-01-27,29.3,50,4.7,28.0
Pune,2025-01-28,16.0,74,7.8,17.7
Pune,2025-01-29,18.1,89,4.1,21.1
Pune,2025-01-30,26.8,73,8.2,25.7
Pune,2025-01-31,35.4,77,12.7,36.3
Pune,2025-02-01,23.3,68,8.6,26.1
Pune,2025-02-02,27.4,43,14.0,29.8
Pune,2025-02-03,28.5,70,12.9,29.4
Pune,2025-02-04,39.1,82,7.1,39.7
Pune,2025-02-05,36.3,63,13.7,36.0
Pune,2025-02-06,36.3,89,5.0,34.3
Pune,2025-02-07,20.5,36,12.2,22.9
Pune,2025-02-08,34.4,31,12.0,33.1
Pune,2025-02-09,43.5,54,7.8,40.8
Pune,2025-02-10,19.8,87,12.0,17.5
Pune,2025-02-11,44.7,57,4.1,42.8
Pune,2025-02-12,37.1,51,3.5,38.7
Pune,2025-02-13,37.2,81,4.2,39.8
Pune,2025-02-14,35.9,59,13.9,37.1
Pune,2025-02-15,38.3,63,4.5,37.9
Pune,2025-02-16,33.9,54,4.9,32.1
Pune,2025-02-17,25.1,85,13.0,22.9
Pune,2025-02-18,28.1,71,4.2,25.8
Pune,2025-02-19,15.9,79,8.8,15.0
Pune,2025-02-20,26.2,78,9.2,25.7
Pune,2025-02-21,15.6,31,14.8,15.0
Pune,2025-02-22,17.1,47,3.5,15.1
Pune,2025-02-23,27.1,67,11.3,28.0
Pune,2025-02-24,36.1,70,5.8,34.2
Pune,2025-02-25,30.7,34,9.5,27.8
Pune,2025-02-26,31.6,84,5.3,29.3
Pune,2025-02-27,37.1,35,3.4,36.0
Pune,2025-02-28,42.5,44,14.0,44.4
Pune,2025-03-01,21.1,54,10.0,19.5
Pune,2025-03-02,39.4,68,8.5,41.8
Pune,2025-03-03,36.7,53,7.6,35.3
Pune,2025-03-04,35.4,36,11.4,35.2
Pune,2025-03-05,26.5,81,13.5,28.0
Pune,2025-03-06,41.5,46,7.7,42.5
Pune,2025-03-07,35.7,64,2.5,36.0
Pune,2025-03-08,28.4,50,3.7,30.4
Pune,2025-03-09,36.0,80,11.6,38.5
Pune,2025-03-10,38.1,42,14.2,40.5
Pune,2025-03-11,39.3,88,4.9,39.9
Pune,2025-03-12,38.9,48,10.5,39.4
Pune,2025-03-13,35.6,33,3.5,33.5
Pune,2025-03-14,38.7,32,5.0,36.6
Pune,2025-03-15,26.0,82,9.0,23.8
Pune,2025-03-16,17.8,30,5.5,18.2
Pune,2025-03-17,17.1,46,9.0,19.8
Pune,2025-03-18,25.3,88,3.3,24.5
Pune,2025-03-19,19.2,75,4.2,20.5
Pune,2025-03-20,16.1,40,4.9,16.2
Pune,2025-03-21,17.2,79,11.8,17.3
Pune,2025-03-22,22.5,55,3.2,24.3
Pune,2025-03-23,42.6,75,10.2,41.2
Pune,2025-03-24,27.1,76,7.4,25.5
Pune,2025-03-25,15.5,46,13.0,17.8
Pune,2025-03-26,35.3,36,4.5,35.4
Pune,2025-03-27,15.2,58,10.5,15.0
Pune,2025-03-28,22.9,70,10.7,25.0
Pune,2025-03-29,23.2,42,6.4,24.7
Pune,2025-03-30,16.3,48,2.9,19.1
Pune,2025-03-31,23.7,58,3.5,26.6
Pune,2025-04-01,27.7,77,3.2,26.0
Pune,2025-04-02,35.2,38,2.5,36.7
Pune,2025-04-03,43.9,70,4.3,45.0
Pune,2025-04-04,29.9,40,13.5,28.9
Pune,2025-04-05,20.9,64,5.3,21.1
Pune,2025-04-06,43.4,52,14.9,40.5
Pune,2025-04-07,25.6,69,12.4,27.3
Pune,2025-04-08,30.3,60,8.0,29.0
Pune,2025-04-09,37.4,30,12.6,35.0
Pune,2025-04-10,27.2,85,5.6,29.0
Pune,2025-04-11,40.3,73,14.2,37.8
Pune,2025-04-12,44.8,43,4.1,42.6
Pune,2025-04-13,16.4,79,6.2,15.0
Pune,2025-04-14,40.4,86,2.6,40.4
Pune,2025-04-15,18.4,53,13.7,20.3
Pune,2025-04-16,20.2,84,2.5,22.0
Pune,2025-04-17,30.6,57,13.9,30.6
Pune,2025-04-18,31.3,76,14.6,31.8
Pune,2025-04-19,17.4,40,10.5,19.8
Pune,2025-04-20,37.7,40,8.3,34.7
Pune,2025-04-21,35.7,38,11.1,36.9
Pune,2025-04-22,31.1,87,7.0,33.0
Pune,2025-04-23,37.0,31,6.2,34.6
Pune,2025-04-24,39.0,61,6.2,38.8
Pune,2025-04-25,20.8,74,5.4,22.5
Pune,2025-04-26,42.3,38,12.1,41.3
Pune,2025-04-27,30.0,49,3.9,29.6
Pune,2025-04-28,38.1,30,5.9,40.7
Pune,2025-04-29,35.3,66,10.5,36.4
Pune,2025-04-30,31.5,83,12.0,30.0
Pune,2025-05-01,29.1,46,12.8,29.1
Pune,2025-05-02,17.9,50,3.6,15.7
Pune,2025-05-03,17.5,35,14.8,15.8
Pune,2025-05-04,40.7,81,3.7,40.9
Pune,2025-05-05,24.7,75,5.6,26.0
Pune,2025-05-06,29.9,46,7.7,31.0
Pune,2025-05-07,27.4,81,10.2,24.9
Pune,2025-05-08,17.6,77,3.7,20.4
Pune,2025-05-09,33.3,45,9.0,30.7
Pune,2025-05-10,36.7,66,13.5,39.6
Pune,2025-05-11,42.0,47,10.6,43.0
Pune,2025-05-12,24.0,47,10.1,24.0
Pune,2025-05-13,26.1,82,10.6,28.0
Pune,2025-05-14,17.0,63,14.2,17.3
Pune,2025-05-15,28.3,74,8.0,29.7
Pune,2025-05-16,43.5,44,3.7,40.9
Pune,2025-05-17,18.2,54,12.7,19.4
Pune,2025-05-18,20.1,58,5.8,19.8
Pune,2025-05-19,43.1,46,12.7,40.9
Pune,2025-05-20,24.4,79,12.2,23.2
Pune,2025-05-21,17.5,75,2.4,15.2
Pune,2025-05-22,29.6,76,5.7,30.4
Pune,2025-05-23,35.5,58,3.9,37.0
Pune,2025-05-24,33.2,84,5.7,31.3
Pune,2025-05-25,42.3,39,14.7,42.4
Pune,2025-05-26,37.4,68,12.4,35.9
Pune,2025-05-27,28.1,42,7.4,30.1
Pune,2025-05-28,17.6,36,3.3,18.2
Pune,2025-05-29,41.4,30,7.3,39.1
Pune,2025-05-30,18.8,45,11.3,15.9
Pune,2025-05-31,16.8,74,5.9,15.0
Pune,2025-06-01,27.9,77,5.8,28.8
Pune,2025-06-02,20.2,79,14.4,18.7
Pune,2025-06-03,31.1,36,7.1,28.9
Pune,2025-06-04,37.3,73,2.4,36.3
Pune,2025-06-05,38.6,60,14.3,36.4
Pune,2025-06-06,17.8,72,13.4,15.1
Pune,2025-06-07,25.2,71,2.6,22.7
Pune,2025-06-08,28.2,52,14.2,27.0
Pune,2025-06-09,18.1,83,4.8,17.4
Pune,2025-06-10,40.6,81,4.5,42.4
Pune,2025-06-11,18.3,66,11.5,20.6
Pune,2025-06-12,35.9,38,7.8,33.3
Pune,2025-06-13,25.8,67,3.4,25.6
Pune,2025-06-14,32.0,65,5.4,34.2
Pune,2025-06-15,17.4,69,6.3,16.4
Pune,2025-06-16,38.4,32,15.0,38.1
Pune,2025-06-17,17.6,64,6.6,16.7
Pune,2025-06-18,24.2,34,13.3,24.5
Pune,2025-06-19,31.5,76,12.0,30.3
Pune,2025-06-20,29.8,52,15.0,31.3
Pune,2025-06-21,25.4,69,11.2,23.2
Pune,2025-06-22,32.6,64,13.9,31.2
Pune,2025-06-23,20.1,77,8.1,21.5
Pune,2025-06-24,15.5,37,3.4,18.1
Pune,2025-06-25,40.2,79,8.7,40.3
Pune,2025-06-26,17.8,66,12.9,19.2
Pune,2025-06-27,24.3,87,12.5,22.2
Pune,2025-06-28,15.4,68,6.6,17.6
Ahmedabad,2024-06-28,31.9,76,6.6,30.4
Ahmedabad,2024-06-29,32.6,68,11.0,30.3
Ahmedabad,2024-06-30,24.8,69,2.2,25.1
Ahmedabad,2024-07-01,43.6,55,8.9,43.7
Ahmedabad,2024-07-02,15.7,65,14.7,17.2
Ahmedabad,2024-07-03,35.3,75,14.2,36.6
Ahmedabad,2024-07-04,18.8,48,12.3,17.9
Ahmedabad,2024-07-05,38.4,56,10.1,37.9
Ahmedabad,2024-07-06,41.1,71,3.7,38.4
Ahmedabad,2024-07-07,33.8,66,14.5,32.0
Ahmedabad,2024-07-08,20.4,69,11.4,18.5
Ahmedabad,2024-07-09,19.9,79,2.7,20.3
Ahmedabad,2024-07-10,25.4,60,6.3,26.0
Ahmedabad,2024-07-11,35.2,55,9.1,37.2
Ahmedabad,2024-07-12,31.3,79,13.0,29.9
Ahmedabad,2024-07-13,43.3,35,6.0,43.2
Ahmedabad,2024-07-14,29.3,87,12.8,32.1
Ahmedabad,2024-07-15,17.2,76,5.8,17.9
Ahmedabad,2024-07-16,34.7,67,7.8,37.3
Ahmedabad,2024-07-17,31.9,78,2.5,33.2
Ahmedabad,2024-07-18,35.9,89,10.7,33.9
Ahmedabad,2024-07-19,19.1,50,2.7,19.9
Ahmedabad,2024-07-20,28.1,83,10.8,26.6
Ahmedabad,2024-07-21,24.0,54,14.2,23.9
Ahmedabad,2024-07-22,36.4,70,2.0,37.3
Ahmedabad,2024-07-23,24.6,42,14.9,22.9
Ahmedabad,2024-07-24,21.7,32,4.9,23.6
Ahmedabad,2024-07-25,32.7,46,10.6,33.4
Ahmedabad,2024-07-26,41.9,72,8.6,41.5
Ahmedabad,2024-07-27,23.8,50,14.4,23.4
Ahmedabad,2024-07-28,31.3,83,13.9,31.1
Ahmedabad,2024-07-29,19.1,41,14.8,20.4
Ahmedabad,2024-07-30,17.4,38,2.3,15.0
Ahmedabad,2024-07-31,44.1,59,6.5,43.1
Ahmedabad,2024-08-01,41.3,61,6.1,38.7
Ahmedabad,2024-08-02,26.8,75,2.2,27.1
Ahmedabad,2024-08-03,25.2,58,11.0,26.7
Ahmedabad,2024-08-04,40.3,75,12.7,42.3
Ahmedabad,2024-08-05,26.8,55,2.3,25.6
Ahmedabad,2024-08-06,22.3,63,10.8,21.4
Ahmedabad,2024-08-07,25.7,87,2.0,22.7
Ahmedabad,2024-08-08,38.4,51,12.1,38.5
Ahmedabad,2024-08-09,17.8,35,3.0,17.4
Ahmedabad,2024-08-10,32.8,64,12.5,30.0
Ahmedabad,2024-08-11,16.9,34,2.5,17.2
Ahmedabad,2024-08-12,37.6,54,14.8,38.4
Ahmedabad,2024-08-13,44.8,49,4.2,42.0
Ahmedabad,2024-08-14,30.1,80,10.5,30.5
Ahmedabad,2024-08-15,19.1,78,2.3,16.8
Ahmedabad,2024-08-16,37.1,47,2.4,34.4
Ahmedabad,2024-08-17,34.8,42,5.1,35.1
Ahmedabad,2024-08-18,29.5,57,9.7,30.3
Ahmedabad,2024-08-19,28.8,88,7.4,29.2
Ahmedabad,2024-08-20,37.6,37,11.6,36.0
Ahmedabad,2024-08-21,34.6,64,4.3,33.3
Ahmedabad,2024-08-22,15.5,57,7.9,15.2
Ahmedabad,2024-08-23,28.2,64,3.5,29.6
Ahmedabad,2024-08-24,28.7,40,12.5,26.6
Ahmedabad,2024-08-25,41.9,48,10.2,41.4
Ahmedabad,2024-08-26,39.6,46,9.7,39.4
